dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,123.451580,111.612215,49.359019,32.580135,3.008487,-14.850654,0.445657
0.020000,124.040128,111.894373,50.011707,32.634418,2.714151,-14.716822,0.448414
0.020000,124.628782,112.178546,50.665364,32.682866,2.422438,-14.585616,0.451074
0.020000,125.217459,112.464626,51.319874,32.725480,2.130690,-14.587417,0.453634
0.020000,125.806079,112.752508,51.975121,32.762374,1.844700,-14.299508,0.456095
0.020000,126.394564,113.042084,52.630994,32.793623,1.562458,-14.112091,0.458454
0.020000,126.982838,113.333244,53.287379,32.819239,1.280764,-14.084712,0.460710
0.020000,127.570827,113.625878,53.944163,32.839211,0.998637,-14.106347,0.462863
0.020000,128.158458,113.919876,54.601236,32.853655,0.722178,-13.822942,0.464911
0.020000,128.745662,114.215127,55.258489,32.862650,0.449758,-13.621005,0.466854
0.020000,129.332370,114.511518,55.915812,32.866170,0.176002,-13.687773,0.468690
0.020000,129.918514,114.808938,56.573097,32.864232,-0.096899,-13.645073,0.470419
0.020000,130.504030,115.107272,57.230237,32.857008,-0.361187,-13.214373,0.472039
0.020000,131.088855,115.406409,57.887126,32.844433,-0.628790,-13.380154,0.473550
0.020000,131.672925,115.706234,58.543657,32.826540,-0.894635,-13.292291,0.474952
0.020000,132.256180,116.006634,59.199726,32.803471,-1.153425,-12.939483,0.476244
0.020000,132.838561,116.307495,59.855229,32.775151,-1.415994,-13.128448,0.477425
0.020000,133.420008,116.608703,60.510063,32.741684,-1.673356,-12.868081,0.478494
0.020000,134.000465,116.910145,61.164125,32.703122,-1.928139,-12.739143,0.479452
0.020000,134.579875,117.211706,61.817313,32.659406,-2.185754,-12.880778,0.480297
0.020000,135.158183,117.513274,62.469527,32.610705,-2.435076,-12.466070,0.481030
0.020000,135.735334,117.814735,63.120667,32.556958,-2.687340,-12.613246,0.481649
0.020000,136.311274,118.115977,63.770631,32.498238,-2.936001,-12.433012,0.482156
0.020000,136.885952,118.416887,64.419323,32.434586,-3.182591,-12.329512,0.482549
0.020000,137.459313,118.717354,65.066643,32.366006,-3.429010,-12.320970,0.482828
0.020000,138.031306,119.017267,65.712495,32.292573,-3.671676,-12.133295,0.482994
0.020000,138.601881,119.316514,66.356780,32.214290,-3.914107,-12.121560,0.483045
0.020000,139.170946,119.614966,66.999361,32.129010,-4.264047,-17.496954,0.482983
0.020000,139.738414,119.912494,67.640096,32.036782,-4.611356,-17.365491,0.482807
0.020000,140.304234,120.208990,68.278893,31.939861,-4.846080,-11.736206,0.482516
0.020000,140.868356,120.504346,68.915659,31.838258,-5.080116,-11.701755,0.482113
0.020000,141.430733,120.798459,69.550300,31.732058,-5.310015,-11.494952,0.481595
0.020000,141.991313,121.091223,70.182724,31.621228,-5.541531,-11.575800,0.480965
0.020000,142.550048,121.382535,70.812842,31.505861,-5.768342,-11.340575,0.480221
0.020000,143.106889,121.672293,71.440561,31.385966,-5.994755,-11.320637,0.479365
0.020000,143.661786,121.960396,72.065792,31.261559,-6.220355,-11.279987,0.478397
0.020000,144.214690,122.246746,72.688447,31.132761,-6.439855,-10.975036,0.477316
0.020000,144.765551,122.531245,73.308437,30.999486,-6.663783,-11.196381,0.476124
0.020000,145.314320,122.813796,73.925674,30.861868,-6.880883,-10.855027,0.474822
