dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,244.598764,71.390112,172.806176,37.280825,-11.994426,-0.000000,0.336616
0.020000,245.298503,71.640567,173.549394,37.040936,-11.994426,0.000000,0.350812
0.020000,245.990143,71.899195,174.287814,36.801047,-11.994426,-0.000000,0.364847
0.020000,246.673641,72.165704,175.021436,36.561159,-11.994426,-0.000000,0.378711
0.020000,247.348954,72.439797,175.750260,36.321270,-11.994426,0.000000,0.392395
0.020000,248.016059,72.721177,176.474286,36.081382,-11.994426,-0.000000,0.405890
0.020000,248.627104,72.988257,177.193515,35.841493,-11.994426,0.000000,0.418213
0.020000,249.276371,73.277740,177.907946,35.601605,-11.994426,-0.000000,0.420638
0.020000,249.923758,73.568376,178.617579,35.361716,-11.994426,0.000000,0.423350
0.020000,250.565942,73.858880,179.322415,35.121828,-11.994426,-0.000000,0.426346
0.020000,251.202846,74.149406,180.022453,34.881939,-11.994426,-0.000000,0.429624
0.020000,251.834395,74.440102,180.717692,34.642051,-11.994426,0.000000,0.433182
0.020000,252.460515,74.731108,181.408135,34.402162,-11.994426,-0.000000,0.437019
0.020000,253.081128,75.022561,182.093779,34.162274,-11.994426,0.000000,0.441133
0.020000,253.696164,75.314594,182.774626,33.922385,-11.994426,-0.000000,0.445524
0.020000,254.305547,75.607331,183.450674,33.682497,-11.994426,0.000000,0.450189
0.020000,254.909201,75.900892,184.121925,33.442608,-11.994426,0.000000,0.455130
0.020000,255.507053,76.195395,184.788379,33.202720,-11.994426,-0.000000,0.460344
0.020000,256.099028,76.490948,185.450034,32.962831,-11.994426,0.000000,0.465831
0.020000,256.685051,76.787659,186.106892,32.722943,-11.994426,-0.000000,0.471591
0.020000,257.265047,77.085628,186.758952,32.483054,-11.994426,0.000000,0.477624
0.020000,257.838941,77.384951,187.406214,32.243166,-11.994426,-0.000000,0.483929
0.020000,258.406655,77.685718,188.048679,32.003277,-11.994426,-0.000000,0.490506
0.020000,258.968112,77.988014,188.686345,31.763389,-11.994426,0.000000,0.497355
0.020000,259.523236,78.291919,189.319214,31.523500,-11.994426,-0.000000,0.504474
0.020000,260.071949,78.597509,189.947285,31.283612,-11.994426,0.000000,0.511865
0.020000,260.614174,78.904855,190.570559,31.043723,-11.994426,0.000000,0.519525
0.020000,261.149829,79.214018,191.189034,30.803835,-11.994426,0.000000,0.527455
0.020000,261.678839,79.525061,191.802712,30.563946,-11.994426,-0.000000,0.535655
0.020000,262.201122,79.838033,192.411592,30.324057,-11.994426,0.000000,0.544121
0.020000,262.716602,80.152986,193.015674,30.084169,-11.994426,-0.000000,0.552855
