dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,180.742856,165.685404,111.790996,13.316684,-14.239745,-0.858756,0.075068
0.020000,181.002783,165.704554,112.051628,13.031586,-14.254898,-0.757697,0.072017
0.020000,181.257064,165.722517,112.306543,12.745730,-14.292772,-1.893654,0.069030
0.020000,181.505688,165.739342,112.555736,12.459651,-14.303960,-0.559436,0.066107
0.020000,181.748654,165.755078,112.799210,12.173721,-14.296476,0.374219,0.063247
0.020000,181.985940,165.769773,113.036951,11.887048,-14.333689,-1.860632,0.060452
0.020000,182.217536,165.783473,113.268952,11.600020,-14.351402,-0.885694,0.057721
0.020000,182.443444,165.796225,113.495219,11.313377,-14.332152,0.962517,0.055055
0.020000,182.663633,165.808073,113.715727,11.025389,-14.399394,-3.362093,0.052455
0.020000,182.878119,165.819061,113.930494,10.738373,-14.350802,2.429605,0.049920
0.020000,183.086873,165.829233,114.139496,10.450103,-14.413463,-3.133074,0.047451
0.020000,183.289902,165.838629,114.342742,10.162272,-14.391581,1.094117,0.045048
0.020000,183.487200,165.847292,114.540231,9.874444,-14.391388,0.009659,0.042712
0.020000,183.678741,165.855261,114.731937,9.585315,-14.456459,-3.253569,0.040443
0.020000,183.864538,165.862574,114.917878,9.297064,-14.412539,2.196021,0.038240
0.020000,184.044585,165.869270,115.098049,9.008551,-14.425675,-0.656815,0.036105
0.020000,184.218874,165.875385,115.272445,8.719799,-14.437553,-0.593890,0.034036
0.020000,184.387391,165.880954,115.441055,8.430478,-14.466095,-1.427091,0.032036
0.020000,184.550139,165.886012,115.603881,8.141309,-14.458406,0.384414,0.030103
0.020000,184.707115,165.890593,115.760924,7.852148,-14.458065,0.017066,0.028238
0.020000,184.858316,165.894727,115.912181,7.562856,-14.464622,-0.327835,0.026441
0.020000,185.003737,165.898448,116.057650,7.273458,-14.469868,-0.262320,0.024712
0.020000,185.143431,165.901784,116.197384,6.986666,-14.339637,6.511562,0.023051
0.020000,185.277505,165.904768,116.331492,6.705405,-14.063044,13.829649,0.021456
0.020000,185.406072,165.907429,116.460085,6.429682,-13.786116,13.846417,0.019926
0.020000,185.529239,165.909793,116.583276,6.159517,-13.508280,13.891799,0.018460
0.020000,185.647131,165.911887,116.701186,5.895495,-13.201112,15.358402,0.017056
0.020000,185.759862,165.913734,116.813932,5.637317,-12.908873,14.611938,0.015714
0.020000,185.867550,165.915358,116.921632,5.385005,-12.615608,14.663227,0.014431
0.020000,185.970288,165.916777,117.024380,5.137409,-12.379782,11.791300,0.013207
0.020000,186.068212,165.918014,117.122312,4.896583,-12.041325,16.922861,0.012041
0.020000,186.161442,165.919085,117.215548,4.661819,-11.738181,15.157182,0.010930
0.020000,186.250062,165.920006,117.304173,4.431254,-11.528279,10.495140,0.009873
0.020000,186.334223,165.920795,117.388338,4.208215,-11.151923,18.817764,0.008870
0.020000,186.414016,165.921465,117.468134,3.989802,-10.920669,11.562700,0.007919
0.020000,186.489572,165.922029,117.543691,3.777885,-10.595848,16.241066,0.007018
0.020000,186.560994,165.922500,117.615115,3.571186,-10.334957,13.044536,0.006166
0.020000,186.628411,165.922889,117.682534,3.370930,-10.012767,16.109505,0.005362
0.020000,186.691921,165.923205,117.746044,3.175515,-9.770748,12.100956,0.004605
0.020000,186.751664,165.923459,117.805788,2.987183,-9.416593,17.707732,0.003892
0.020000,186.807726,165.923659,117.861850,2.803139,-9.202237,10.717811,0.003223
0.020000,186.860246,165.923811,117.914370,2.626004,-8.856718,17.275941,0.002597
0.020000,186.909343,165.923924,117.963467,2.454814,-8.559502,14.860811,0.002011
0.020000,186.955103,165.924004,118.009227,2.288015,-8.339985,10.975837,0.001465
0.020000,186.997669,165.924056,118.051793,2.128306,-7.985448,17.726874,0.000957
0.020000,187.037156,165.924084,118.091280,1.974349,-7.697856,14.379575,0.000486
0.020000,187.073670,165.924094,118.127795,1.825733,-7.430787,13.353458,0.000050
0.020000,187.107323,165.924089,118.161448,1.682645,-7.154413,13.818731,6.282834
0.020000,187.138243,165.924072,118.192367,1.545990,-6.832712,16.085058,6.282465
0.020000,187.166545,165.924047,118.220669,1.415090,-6.545013,14.384943,6.282127
0.020000,187.192344,165.924016,118.246468,1.289951,-6.256954,14.402935,6.281819
0.020000,187.215752,165.923981,118.269877,1.170428,-5.976167,14.039359,6.281540
0.020000,187.236879,165.923943,118.291004,1.056354,-5.703701,13.623304,6.281288
0.020000,187.255851,165.923905,118.309976,0.948599,-5.387717,15.799208,6.281061
0.020000,187.272784,165.923867,118.326908,0.846626,-5.098684,14.451636,6.280859
0.020000,187.287793,165.923831,118.341917,0.750437,-4.809432,14.462592,6.280680
0.020000,187.300993,165.923797,118.355118,0.660037,-4.519985,14.472346,6.280522
0.020000,187.312502,165.923765,118.366627,0.575430,-4.230366,14.480966,6.280385
0.020000,187.322434,165.923737,118.376559,0.496618,-3.940595,14.488520,6.280266
0.020000,187.330906,165.923712,118.385031,0.423604,-3.650694,14.495078,6.280165
0.020000,187.338034,165.923690,118.392159,0.356391,-3.360680,14.500710,6.280080
0.020000,187.343934,165.923672,118.398058,0.294979,-3.070570,14.505486,6.280010
0.020000,187.348721,165.923656,118.402846,0.239372,-2.780380,14.509475,6.279953
0.020000,187.352512,165.923644,118.406637,0.189569,-2.490125,14.512748,6.279907
0.020000,187.355424,165.923634,118.409549,0.145573,-2.199818,14.515377,6.279873
0.020000,187.357571,165.923627,118.411696,0.107383,-1.909469,14.517431,6.279847
0.020000,187.359071,165.923622,118.413196,0.075002,-1.619090,14.518981,6.279829
0.020000,187.360040,165.923619,118.414165,0.048428,-1.328688,14.520099,6.279817
0.020000,187.360593,165.923617,118.414718,0.027662,-1.038271,14.520856,6.279811
0.020000,187.360847,165.923616,118.414972,0.012705,-0.747844,14.521323,6.279808
0.020000,187.360918,165.923616,118.415043,0.003557,-0.457413,14.521570,6.279807
0.020000,187.360923,165.923616,118.415048,0.000218,-0.166979,14.521670,6.279807
0.020000,187.360923,165.923616,118.415048,0.000000,-0.010881,7.804905,6.279807
